NAME10,UATYP10,AFFGEOID
"Chicago, IL--IN",U,1400000US17031840700
"Chicago, IL--IN",U,1400000US17031843300
"Chicago, IL--IN",U,1400000US17031843500
"Chicago, IL--IN",U,1400000US17031841600
"Chicago, IL--IN",U,1400000US17031300800
"Chicago, IL--IN",U,1400000US17031841500
"Chicago, IL--IN",U,1400000US17031843100
"Chicago, IL--IN",U,1400000US17031301100
"Chicago, IL--IN",U,1400000US17031841700
"Chicago, IL--IN",U,1400000US17031300900
"Chicago, IL--IN",U,1400000US17031840800
"Chicago, IL--IN",U,1400000US17031580502
"Chicago, IL--IN",U,1400000US17031580600
"Chicago, IL--IN",U,1400000US17031580300
"Chicago, IL--IN",U,1400000US17031580100
"Chicago, IL--IN",U,1400000US17031580501
"Chicago, IL--IN",U,1400000US17031580700
"Chicago, IL--IN",U,1400000US17031830500
"Chicago, IL--IN",U,1400000US17031580200
"Chicago, IL--IN",U,1400000US17031580400
"Chicago, IL--IN",U,1400000US17031570300
"Chicago, IL--IN",U,1400000US17031570500
"Chicago, IL--IN",U,1400000US17031570400
"Chicago, IL--IN",U,1400000US17031620100
"Chicago, IL--IN",U,1400000US17031620400
"Chicago, IL--IN",U,1400000US17031650200
"Chicago, IL--IN",U,1400000US17031620300
"Chicago, IL--IN",U,1400000US17031620200
"Chicago, IL--IN",U,1400000US17031290900
"Chicago, IL--IN",U,1400000US17031292500
"Chicago, IL--IN",U,1400000US17031301801
"Chicago, IL--IN",U,1400000US17031301803
"Chicago, IL--IN",U,1400000US17031814200
"Chicago, IL--IN",U,1400000US17031560400
"Chicago, IL--IN",U,1400000US17031835200
"Chicago, IL--IN",U,1400000US17031640100
"Chicago, IL--IN",U,1400000US17031560100
"Chicago, IL--IN",U,1400000US17031560200
"Chicago, IL--IN",U,1400000US17031813302
"Chicago, IL--IN",U,1400000US17031813801
"Chicago, IL--IN",U,1400000US17031813702
"Chicago, IL--IN",U,1400000US17031640700
"Chicago, IL--IN",U,1400000US17031640800
"Chicago, IL--IN",U,1400000US17031650302
"Chicago, IL--IN",U,1400000US17031670500
"Chicago, IL--IN",U,1400000US17031671400
"Chicago, IL--IN",U,1400000US17031671300
"Chicago, IL--IN",U,1400000US17031670700
"Chicago, IL--IN",U,1400000US17031671200
"Chicago, IL--IN",U,1400000US17031671500
"Chicago, IL--IN",U,1400000US17031672000
"Chicago, IL--IN",U,1400000US17031670600
"Chicago, IL--IN",U,1400000US17031700501
"Chicago, IL--IN",U,1400000US17031700502
"Chicago, IL--IN",U,1400000US17031710400
"Chicago, IL--IN",U,1400000US17031710500
"Chicago, IL--IN",U,1400000US17031711200
"Chicago, IL--IN",U,1400000US17031660500
"Chicago, IL--IN",U,1400000US17031661100
"Chicago, IL--IN",U,1400000US17031660302
"Chicago, IL--IN",U,1400000US17031660301
"Chicago, IL--IN",U,1400000US17031661000
"Chicago, IL--IN",U,1400000US17031660700
"Chicago, IL--IN",U,1400000US17031660600
"Chicago, IL--IN",U,1400000US17031660800
"Chicago, IL--IN",U,1400000US17031660900
"Chicago, IL--IN",U,1400000US17031822000
"Chicago, IL--IN",U,1400000US17031700402
"Chicago, IL--IN",U,1400000US17031700302
"Chicago, IL--IN",U,1400000US17031821102
"Chicago, IL--IN",U,1400000US17031700401
"Chicago, IL--IN",U,1400000US17031700200
"Chicago, IL--IN",U,1400000US17031650500
"Chicago, IL--IN",U,1400000US17031650400
"Chicago, IL--IN",U,1400000US17031640300
"Chicago, IL--IN",U,1400000US17031561000
"Chicago, IL--IN",U,1400000US17031561100
"Chicago, IL--IN",U,1400000US17031560900
"Chicago, IL--IN",U,1400000US17031560800
"Chicago, IL--IN",U,1400000US17031560700
"Chicago, IL--IN",U,1400000US17031820502
"Chicago, IL--IN",U,1400000US17031821001
"Chicago, IL--IN",U,1400000US17031821002
"Chicago, IL--IN",U,1400000US17031821101
"Chicago, IL--IN",U,1400000US17031820901
"Chicago, IL--IN",U,1400000US17031640500
"Chicago, IL--IN",U,1400000US17031640600
"Chicago, IL--IN",U,1400000US17031691300
"Chicago, IL--IN",U,1400000US17031691400
"Chicago, IL--IN",U,1400000US17031691500
"Chicago, IL--IN",U,1400000US17031440201
"Chicago, IL--IN",U,1400000US17031440202
"Chicago, IL--IN",U,1400000US17031440700
"Chicago, IL--IN",U,1400000US17031440900
"Chicago, IL--IN",U,1400000US17031490400
"Chicago, IL--IN",U,1400000US17031440800
"Chicago, IL--IN",U,1400000US17031440101
"Chicago, IL--IN",U,1400000US17031400800
"Chicago, IL--IN",U,1400000US17031842500
"Chicago, IL--IN",U,1400000US17031690400
"Chicago, IL--IN",U,1400000US17031691000
"Chicago, IL--IN",U,1400000US17031420700
"Chicago, IL--IN",U,1400000US17031690500
"Chicago, IL--IN",U,1400000US17031421200
"Chicago, IL--IN",U,1400000US17031690900
"Chicago, IL--IN",U,1400000US17031842400
"Chicago, IL--IN",U,1400000US17031834000
"Chicago, IL--IN",U,1400000US17031440300
"Chicago, IL--IN",U,1400000US17031440600
"Chicago, IL--IN",U,1400000US17031490300
"Chicago, IL--IN",U,1400000US17031051100
"Chicago, IL--IN",U,1400000US17031050900
"Chicago, IL--IN",U,1400000US17031050800
"Chicago, IL--IN",U,1400000US17031050700
"Chicago, IL--IN",U,1400000US17031050500
"Chicago, IL--IN",U,1400000US17031040900
"Chicago, IL--IN",U,1400000US17031830800
"Chicago, IL--IN",U,1400000US17031051000
"Chicago, IL--IN",U,1400000US17031832100
"Chicago, IL--IN",U,1400000US17031032100
"Chicago, IL--IN",U,1400000US17031061000
"Chicago, IL--IN",U,1400000US17031060800
"Chicago, IL--IN",U,1400000US17031060900
"Chicago, IL--IN",U,1400000US17031031400
"Chicago, IL--IN",U,1400000US17031060300
"Chicago, IL--IN",U,1400000US17031060400
"Chicago, IL--IN",U,1400000US17031031700
"Chicago, IL--IN",U,1400000US17031830700
"Chicago, IL--IN",U,1400000US17031060500
"Chicago, IL--IN",U,1400000US17031061100
"Chicago, IL--IN",U,1400000US17031060200
"Chicago, IL--IN",U,1400000US17031060100
"Chicago, IL--IN",U,1400000US17031061200
"Chicago, IL--IN",U,1400000US17031221600
"Chicago, IL--IN",U,1400000US17031832200
"Chicago, IL--IN",U,1400000US17031051400
"Chicago, IL--IN",U,1400000US17031051300
"Chicago, IL--IN",U,1400000US17031062500
"Chicago, IL--IN",U,1400000US17031062400
"Chicago, IL--IN",U,1400000US17031831900
"Chicago, IL--IN",U,1400000US17031061500
"Chicago, IL--IN",U,1400000US17031832000
"Chicago, IL--IN",U,1400000US17031061800
"Chicago, IL--IN",U,1400000US17031061901
"Chicago, IL--IN",U,1400000US17031061902
"Chicago, IL--IN",U,1400000US17031062300
"Chicago, IL--IN",U,1400000US17031063400
"Chicago, IL--IN",U,1400000US17031063302
"Chicago, IL--IN",U,1400000US17031063303
"Chicago, IL--IN",U,1400000US17031063100
"Chicago, IL--IN",U,1400000US17031063200
"Chicago, IL--IN",U,1400000US17031070600
"Chicago, IL--IN",U,1400000US17031070500
"Chicago, IL--IN",U,1400000US17031070300
"Chicago, IL--IN",U,1400000US17031062600
"Chicago, IL--IN",U,1400000US17031062700
"Chicago, IL--IN",U,1400000US17031062800
"Chicago, IL--IN",U,1400000US17031062900
"Chicago, IL--IN",U,1400000US17031070700
"Chicago, IL--IN",U,1400000US17031063000
"Chicago, IL--IN",U,1400000US17031071200
"Chicago, IL--IN",U,1400000US17031071300
"Chicago, IL--IN",U,1400000US17031071400
"Chicago, IL--IN",U,1400000US17031070103
"Chicago, IL--IN",U,1400000US17031070200
"Chicago, IL--IN",U,1400000US17031070101
"Chicago, IL--IN",U,1400000US17031071100
"Chicago, IL--IN",U,1400000US17031030603
"Chicago, IL--IN",U,1400000US17031030104
"Chicago, IL--IN",U,1400000US17031030103
"Chicago, IL--IN",U,1400000US17031030102
"Chicago, IL--IN",U,1400000US17031030101
"Chicago, IL--IN",U,1400000US17031030601
"Chicago, IL--IN",U,1400000US17031030604
"Chicago, IL--IN",U,1400000US17031030702
"Chicago, IL--IN",U,1400000US17031031502
"Chicago, IL--IN",U,1400000US17031031300
"Chicago, IL--IN",U,1400000US17031030706
"Chicago, IL--IN",U,1400000US17031031501
"Chicago, IL--IN",U,1400000US17031010502
"Chicago, IL--IN",U,1400000US17031010503
"Chicago, IL--IN",U,1400000US17031010400
"Chicago, IL--IN",U,1400000US17031020400
"Chicago, IL--IN",U,1400000US17031810200
"Chicago, IL--IN",U,1400000US17031830600
"Chicago, IL--IN",U,1400000US17031010100
"Chicago, IL--IN",U,1400000US17031010202
"Chicago, IL--IN",U,1400000US17031010702
"Chicago, IL--IN",U,1400000US17031010300
"Chicago, IL--IN",U,1400000US17031010600
"Chicago, IL--IN",U,1400000US17031010501
"Chicago, IL--IN",U,1400000US17031020100
"Chicago, IL--IN",U,1400000US17031020901
"Chicago, IL--IN",U,1400000US17031020902
"Chicago, IL--IN",U,1400000US17031030300
"Chicago, IL--IN",U,1400000US17031030400
"Chicago, IL--IN",U,1400000US17031030500
"Chicago, IL--IN",U,1400000US17031030200
"Chicago, IL--IN",U,1400000US17031030900
"Chicago, IL--IN",U,1400000US17031031000
"Chicago, IL--IN",U,1400000US17031031800
"Chicago, IL--IN",U,1400000US17031031900
"Chicago, IL--IN",U,1400000US17031030800
"Chicago, IL--IN",U,1400000US17031031100
"Chicago, IL--IN",U,1400000US17031030701
"Chicago, IL--IN",U,1400000US17031031200
"Chicago, IL--IN",U,1400000US17031030703
"Chicago, IL--IN",U,1400000US17031210502
"Chicago, IL--IN",U,1400000US17031200100
"Chicago, IL--IN",U,1400000US17031210400
"Chicago, IL--IN",U,1400000US17031220602
"Chicago, IL--IN",U,1400000US17031222700
"Chicago, IL--IN",U,1400000US17031230200
"Chicago, IL--IN",U,1400000US17031210601
"Chicago, IL--IN",U,1400000US17031221000
"Chicago, IL--IN",U,1400000US17031831100
"Chicago, IL--IN",U,1400000US17031160900
"Chicago, IL--IN",U,1400000US17031160800
"Chicago, IL--IN",U,1400000US17031160502
"Chicago, IL--IN",U,1400000US17031160501
"Chicago, IL--IN",U,1400000US17031160400
"Chicago, IL--IN",U,1400000US17031230400
"Chicago, IL--IN",U,1400000US17031831200
"Chicago, IL--IN",U,1400000US17031222900
"Chicago, IL--IN",U,1400000US17031220901
"Chicago, IL--IN",U,1400000US17031200401
"Chicago, IL--IN",U,1400000US17031200402
"Chicago, IL--IN",U,1400000US17031191000
"Chicago, IL--IN",U,1400000US17031190900
"Chicago, IL--IN",U,1400000US17031140601
"Chicago, IL--IN",U,1400000US17031140602
"Chicago, IL--IN",U,1400000US17031140701
"Chicago, IL--IN",U,1400000US17031140301
"Chicago, IL--IN",U,1400000US17031140200
"Chicago, IL--IN",U,1400000US17031140302
"Chicago, IL--IN",U,1400000US17031140702
"Chicago, IL--IN",U,1400000US17031831700
"Chicago, IL--IN",U,1400000US17031160100
"Chicago, IL--IN",U,1400000US17031140400
"Chicago, IL--IN",U,1400000US17031140500
"Chicago, IL--IN",U,1400000US17031160200
"Chicago, IL--IN",U,1400000US17031161000
"Chicago, IL--IN",U,1400000US17031161100
"Chicago, IL--IN",U,1400000US17031161200
"Chicago, IL--IN",U,1400000US17031160300
"Chicago, IL--IN",U,1400000US17031120300
"Chicago, IL--IN",U,1400000US17031808001
"Chicago, IL--IN",U,1400000US17031130300
"Chicago, IL--IN",U,1400000US17031808002
"Chicago, IL--IN",U,1400000US17031130200
"Chicago, IL--IN",U,1400000US17031831800
"Chicago, IL--IN",U,1400000US17031130100
"Chicago, IL--IN",U,1400000US17031807600
"Chicago, IL--IN",U,1400000US17031808400
"Chicago, IL--IN",U,1400000US17031808500
"Chicago, IL--IN",U,1400000US17031808600
"Chicago, IL--IN",U,1400000US17031805202
"Chicago, IL--IN",U,1400000US17031802200
"Chicago, IL--IN",U,1400000US17031802100
"Chicago, IL--IN",U,1400000US17031801902
"Chicago, IL--IN",U,1400000US17031801400
"Chicago, IL--IN",U,1400000US17031800900
"Chicago, IL--IN",U,1400000US17031807000
"Chicago, IL--IN",U,1400000US17031806801
"Chicago, IL--IN",U,1400000US17031806900
"Chicago, IL--IN",U,1400000US17031807300
"Chicago, IL--IN",U,1400000US17031801000
"Chicago, IL--IN",U,1400000US17031809200
"Chicago, IL--IN",U,1400000US17031808702
"Chicago, IL--IN",U,1400000US17031809100
"Chicago, IL--IN",U,1400000US17031808800
"Chicago, IL--IN",U,1400000US17031801300
"Chicago, IL--IN",U,1400000US17031801200
"Chicago, IL--IN",U,1400000US17031808900
"Chicago, IL--IN",U,1400000US17031809300
"Chicago, IL--IN",U,1400000US17031806700
"Chicago, IL--IN",U,1400000US17031801100
"Chicago, IL--IN",U,1400000US17031805402
"Chicago, IL--IN",U,1400000US17031808200
"Chicago, IL--IN",U,1400000US17031808301
"Chicago, IL--IN",U,1400000US17031808302
"Chicago, IL--IN",U,1400000US17031810000
"Chicago, IL--IN",U,1400000US17031809700
"Chicago, IL--IN",U,1400000US17031809800
"Chicago, IL--IN",U,1400000US17031809400
"Chicago, IL--IN",U,1400000US17031809500
"Chicago, IL--IN",U,1400000US17031809600
"Chicago, IL--IN",U,1400000US17031809900
"Chicago, IL--IN",U,1400000US17031810301
"Chicago, IL--IN",U,1400000US17031810100
"Chicago, IL--IN",U,1400000US17031810302
"Chicago, IL--IN",U,1400000US17031807200
"Chicago, IL--IN",U,1400000US17031807500
"Chicago, IL--IN",U,1400000US17031807100
"Chicago, IL--IN",U,1400000US17031809000
"Chicago, IL--IN",U,1400000US17031807400
"Chicago, IL--IN",U,1400000US17031806802
"Chicago, IL--IN",U,1400000US17031150800
"Chicago, IL--IN",U,1400000US17031150300
"Chicago, IL--IN",U,1400000US17031150200
"Chicago, IL--IN",U,1400000US17031110502
"Chicago, IL--IN",U,1400000US17031120400
"Chicago, IL--IN",U,1400000US17031150700
"Chicago, IL--IN",U,1400000US17031251200
"Chicago, IL--IN",U,1400000US17031251100
"Chicago, IL--IN",U,1400000US17031250700
"Chicago, IL--IN",U,1400000US17031250800
"Chicago, IL--IN",U,1400000US17031191100
"Chicago, IL--IN",U,1400000US17031190701
"Chicago, IL--IN",U,1400000US17031150501
"Chicago, IL--IN",U,1400000US17031170200
"Chicago, IL--IN",U,1400000US17031110400
"Chicago, IL--IN",U,1400000US17031150401
"Chicago, IL--IN",U,1400000US17031150600
"Chicago, IL--IN",U,1400000US17031151200
"Chicago, IL--IN",U,1400000US17031150502
"Chicago, IL--IN",U,1400000US17031171100
"Chicago, IL--IN",U,1400000US17031110200
"Chicago, IL--IN",U,1400000US17031808100
"Chicago, IL--IN",U,1400000US17031120100
"Chicago, IL--IN",U,1400000US17031110501
"Chicago, IL--IN",U,1400000US17031110100
"Chicago, IL--IN",U,1400000US17031807800
"Chicago, IL--IN",U,1400000US17031807900
"Chicago, IL--IN",U,1400000US17031807700
"Chicago, IL--IN",U,1400000US17031120200
"Chicago, IL--IN",U,1400000US17031812400
"Chicago, IL--IN",U,1400000US17031812100
"Chicago, IL--IN",U,1400000US17031250600
"Chicago, IL--IN",U,1400000US17031810900
"Chicago, IL--IN",U,1400000US17031831600
"Chicago, IL--IN",U,1400000US17031190601
"Chicago, IL--IN",U,1400000US17031191302
"Chicago, IL--IN",U,1400000US17031190602
"Chicago, IL--IN",U,1400000US17031191301
"Chicago, IL--IN",U,1400000US17031250400
"Chicago, IL--IN",U,1400000US17031100600
"Chicago, IL--IN",U,1400000US17031100300
"Chicago, IL--IN",U,1400000US17031100200
"Chicago, IL--IN",U,1400000US17031100100
"Chicago, IL--IN",U,1400000US17031170400
"Chicago, IL--IN",U,1400000US17031170800
"Chicago, IL--IN",U,1400000US17031170300
"Chicago, IL--IN",U,1400000US17031810600
"Chicago, IL--IN",U,1400000US17031100700
"Chicago, IL--IN",U,1400000US17031171000
"Chicago, IL--IN",U,1400000US17031180100
"Chicago, IL--IN",U,1400000US17031170900
"Chicago, IL--IN",U,1400000US17031810502
"Chicago, IL--IN",U,1400000US17031100400
"Chicago, IL--IN",U,1400000US17031090300
"Chicago, IL--IN",U,1400000US17031090200
"Chicago, IL--IN",U,1400000US17031090100
"Chicago, IL--IN",U,1400000US17031832600
"Chicago, IL--IN",U,1400000US17031832300
"Chicago, IL--IN",U,1400000US17031832500
"Chicago, IL--IN",U,1400000US17031071000
"Chicago, IL--IN",U,1400000US17031081000
"Chicago, IL--IN",U,1400000US17031838300
"Chicago, IL--IN",U,1400000US17031080400
"Chicago, IL--IN",U,1400000US17031080201
"Chicago, IL--IN",U,1400000US17031080202
"Chicago, IL--IN",U,1400000US17031081900
"Chicago, IL--IN",U,1400000US17031071700
"Chicago, IL--IN",U,1400000US17031081100
"Chicago, IL--IN",U,1400000US17031241200
"Chicago, IL--IN",U,1400000US17031242400
"Chicago, IL--IN",U,1400000US17031241400
"Chicago, IL--IN",U,1400000US17031240300
"Chicago, IL--IN",U,1400000US17031241500
"Chicago, IL--IN",U,1400000US17031242200
"Chicago, IL--IN",U,1400000US17031242100
"Chicago, IL--IN",U,1400000US17031243200
"Chicago, IL--IN",U,1400000US17031241300
"Chicago, IL--IN",U,1400000US17031240200
"Chicago, IL--IN",U,1400000US17031242000
"Chicago, IL--IN",U,1400000US17031243300
"Chicago, IL--IN",U,1400000US17031243400
"Chicago, IL--IN",U,1400000US17031240700
"Chicago, IL--IN",U,1400000US17031221400
"Chicago, IL--IN",U,1400000US17031221500
"Chicago, IL--IN",U,1400000US17031832400
"Chicago, IL--IN",U,1400000US17031240600
"Chicago, IL--IN",U,1400000US17031140100
"Chicago, IL--IN",U,1400000US17031040201
"Chicago, IL--IN",U,1400000US17031040300
"Chicago, IL--IN",U,1400000US17031040202
"Chicago, IL--IN",U,1400000US17031020701
"Chicago, IL--IN",U,1400000US17031020801
"Chicago, IL--IN",U,1400000US17031040100
"Chicago, IL--IN",U,1400000US17031040401
"Chicago, IL--IN",U,1400000US17031040402
"Chicago, IL--IN",U,1400000US17031050600
"Chicago, IL--IN",U,1400000US17031040600
"Chicago, IL--IN",U,1400000US17031050100
"Chicago, IL--IN",U,1400000US17031050200
"Chicago, IL--IN",U,1400000US17031051200
"Chicago, IL--IN",U,1400000US17031221200
"Chicago, IL--IN",U,1400000US17031222600
"Chicago, IL--IN",U,1400000US17031230100
"Chicago, IL--IN",U,1400000US17031221300
"Chicago, IL--IN",U,1400000US17031222500
"Chicago, IL--IN",U,1400000US17031240800
"Chicago, IL--IN",U,1400000US17031222200
"Chicago, IL--IN",U,1400000US17031240500
"Chicago, IL--IN",U,1400000US17031831000
"Chicago, IL--IN",U,1400000US17031242300
"Chicago, IL--IN",U,1400000US17031243000
"Chicago, IL--IN",U,1400000US17031242900
"Chicago, IL--IN",U,1400000US17031160602
"Chicago, IL--IN",U,1400000US17031160601
"Chicago, IL--IN",U,1400000US17031050300
"Chicago, IL--IN",U,1400000US17031140800
"Chicago, IL--IN",U,1400000US17031040700
"Chicago, IL--IN",U,1400000US17031040800
"Chicago, IL--IN",U,1400000US17031242800
"Chicago, IL--IN",U,1400000US17031242700
"Chicago, IL--IN",U,1400000US17031242500
"Chicago, IL--IN",U,1400000US17031240900
"Chicago, IL--IN",U,1400000US17031241000
"Chicago, IL--IN",U,1400000US17031241100
"Chicago, IL--IN",U,1400000US17031836600
"Chicago, IL--IN",U,1400000US17031242600
"Chicago, IL--IN",U,1400000US17031210800
"Chicago, IL--IN",U,1400000US17031210100
"Chicago, IL--IN",U,1400000US17031220300
"Chicago, IL--IN",U,1400000US17031830900
"Chicago, IL--IN",U,1400000US17031210700
"Chicago, IL--IN",U,1400000US17031220400
"Chicago, IL--IN",U,1400000US17031160700
"Chicago, IL--IN",U,1400000US17031220500
"Chicago, IL--IN",U,1400000US17031210900
"Chicago, IL--IN",U,1400000US17031843700
"Chicago, IL--IN",U,1400000US17031020702
"Chicago, IL--IN",U,1400000US17031020200
"Chicago, IL--IN",U,1400000US17031020601
"Chicago, IL--IN",U,1400000US17031020302
"Chicago, IL--IN",U,1400000US17031020802
"Chicago, IL--IN",U,1400000US17031010201
"Chicago, IL--IN",U,1400000US17031010701
"Chicago, IL--IN",U,1400000US17031020500
"Chicago, IL--IN",U,1400000US17031020602
"Chicago, IL--IN",U,1400000US17031020301
"Chicago, IL--IN",U,1400000US17089852606
"Chicago, IL--IN",U,1400000US17089852803
"Chicago, IL--IN",U,1400000US17043841403
"Chicago, IL--IN",U,1400000US17043842603
"Chicago, IL--IN",U,1400000US17043842602
"Chicago, IL--IN",U,1400000US17043842604
"Chicago, IL--IN",U,1400000US17089852700
"Chicago, IL--IN",U,1400000US17043842605
"Chicago, IL--IN",U,1400000US17043841323
"Chicago, IL--IN",U,1400000US17043841321
"Chicago, IL--IN",U,1400000US17043841318
"Chicago, IL--IN",U,1400000US17043841314
"Chicago, IL--IN",U,1400000US17043841320
"Chicago, IL--IN",U,1400000US17089852202
"Chicago, IL--IN",U,1400000US17089852201
"Chicago, IL--IN",U,1400000US17043841504
"Chicago, IL--IN",U,1400000US17043841401
"Chicago, IL--IN",U,1400000US17043841307
"Chicago, IL--IN",U,1400000US17043841404
"Chicago, IL--IN",U,1400000US17043841324
"Chicago, IL--IN",U,1400000US17089852300
"Chicago, IL--IN",U,1400000US17089852601
"Chicago, IL--IN",U,1400000US17043841501
"Chicago, IL--IN",U,1400000US17089852101
"Chicago, IL--IN",U,1400000US17043841313
"Chicago, IL--IN",U,1400000US17043841316
"Chicago, IL--IN",U,1400000US17089852003
"Chicago, IL--IN",U,1400000US17089852102
"Chicago, IL--IN",U,1400000US17043841327
"Chicago, IL--IN",U,1400000US17089851905
"Chicago, IL--IN",U,1400000US17111871500
"Chicago, IL--IN",U,1400000US17111871106
"Chicago, IL--IN",U,1400000US17043846004
"Chicago, IL--IN",U,1400000US17043846311
"Chicago, IL--IN",U,1400000US17043846314
"Chicago, IL--IN",U,1400000US17043846308
"Chicago, IL--IN",U,1400000US17043845703
"Chicago, IL--IN",U,1400000US17043844902
"Chicago, IL--IN",U,1400000US17043846524
"Chicago, IL--IN",U,1400000US17197880303
"Chicago, IL--IN",U,1400000US17043846404
"Chicago, IL--IN",U,1400000US17043846523
"Chicago, IL--IN",U,1400000US17043846206
"Chicago, IL--IN",U,1400000US17043846105
"Chicago, IL--IN",U,1400000US17043841603
"Chicago, IL--IN",U,1400000US17197881302
"Chicago, IL--IN",U,1400000US17197881301
"Chicago, IL--IN",U,1400000US17197880115
"Chicago, IL--IN",U,1400000US17197881900
"Chicago, IL--IN",U,1400000US17197880105
"Chicago, IL--IN",U,1400000US17197880107
"Chicago, IL--IN",U,1400000US17197882601
"Chicago, IL--IN",U,1400000US17197883307
"Chicago, IL--IN",U,1400000US17197883306
"Chicago, IL--IN",U,1400000US17197882802
"Chicago, IL--IN",U,1400000US17197883216
"Chicago, IL--IN",U,1400000US17197883206
"Chicago, IL--IN",U,1400000US17197880418
"Chicago, IL--IN",U,1400000US17197880404
"Chicago, IL--IN",U,1400000US17197880408
"Chicago, IL--IN",U,1400000US17197880503
"Chicago, IL--IN",U,1400000US17197881601
"Chicago, IL--IN",U,1400000US17043846511
"Chicago, IL--IN",U,1400000US17043846513
"Chicago, IL--IN",U,1400000US17043846510
"Chicago, IL--IN",U,1400000US17043846410
"Chicago, IL--IN",U,1400000US17043841325
"Chicago, IL--IN",U,1400000US17043841109
"Chicago, IL--IN",U,1400000US17043840303
"Chicago, IL--IN",U,1400000US17089854900
"Chicago, IL--IN",U,1400000US17089851801
"Chicago, IL--IN",U,1400000US17031804507
"Chicago, IL--IN",U,1400000US17031804506
"Chicago, IL--IN",U,1400000US17031804508
"Chicago, IL--IN",U,1400000US17031804306
"Chicago, IL--IN",U,1400000US17031804505
"Chicago, IL--IN",U,1400000US17111871107
"Chicago, IL--IN",U,1400000US17111871109
"Chicago, IL--IN",U,1400000US17111871208
"Chicago, IL--IN",U,1400000US17089852402
"Chicago, IL--IN",U,1400000US17089854504
"Chicago, IL--IN",U,1400000US17093890102
"Chicago, IL--IN",U,1400000US17037002100
"Chicago, IL--IN",U,1400000US17037002000
"Chicago, IL--IN",U,1400000US17037001900
"Chicago, IL--IN",U,1400000US17043841706
"Chicago, IL--IN",U,1400000US17043844201
"Chicago, IL--IN",U,1400000US17043843400
"Chicago, IL--IN",U,1400000US17043843500
"Chicago, IL--IN",U,1400000US17043843302
"Chicago, IL--IN",U,1400000US17043843301
"Chicago, IL--IN",U,1400000US17043843602
"Chicago, IL--IN",U,1400000US17043844202
"Chicago, IL--IN",U,1400000US17043846702
"Chicago, IL--IN",U,1400000US17043843100
"Chicago, IL--IN",U,1400000US17043844100
"Chicago, IL--IN",U,1400000US17031816800
"Chicago, IL--IN",U,1400000US17031818300
"Chicago, IL--IN",U,1400000US17043843900
"Chicago, IL--IN",U,1400000US17043843000
"Chicago, IL--IN",U,1400000US17043842900
"Chicago, IL--IN",U,1400000US17043840600
"Chicago, IL--IN",U,1400000US17043844002
"Chicago, IL--IN",U,1400000US17043843601
"Chicago, IL--IN",U,1400000US17043844307
"Chicago, IL--IN",U,1400000US17043843700
"Chicago, IL--IN",U,1400000US17043844502
"Chicago, IL--IN",U,1400000US17043844602
"Chicago, IL--IN",U,1400000US17031818500
"Chicago, IL--IN",U,1400000US17031818401
"Chicago, IL--IN",U,1400000US17043844601
"Chicago, IL--IN",U,1400000US17043844402
"Chicago, IL--IN",U,1400000US17043842709
"Chicago, IL--IN",U,1400000US17043844304
"Chicago, IL--IN",U,1400000US17043844301
"Chicago, IL--IN",U,1400000US17043844401
"Chicago, IL--IN",U,1400000US17043844305
"Chicago, IL--IN",U,1400000US17043842708
"Chicago, IL--IN",U,1400000US17031812000
"Chicago, IL--IN",U,1400000US17031812600
"Chicago, IL--IN",U,1400000US17031812500
"Chicago, IL--IN",U,1400000US17031811900
"Chicago, IL--IN",U,1400000US17031812200
"Chicago, IL--IN",U,1400000US17031810702
"Chicago, IL--IN",U,1400000US17031820400
"Chicago, IL--IN",U,1400000US17031640400
"Chicago, IL--IN",U,1400000US17031820300
"Chicago, IL--IN",U,1400000US17031816100
"Chicago, IL--IN",U,1400000US17031816000
"Chicago, IL--IN",U,1400000US17031815800
"Chicago, IL--IN",U,1400000US17031819200
"Chicago, IL--IN",U,1400000US17031815600
"Chicago, IL--IN",U,1400000US17031819100
"Chicago, IL--IN",U,1400000US17031815702
"Chicago, IL--IN",U,1400000US17031818800
"Chicago, IL--IN",U,1400000US17031819400
"Chicago, IL--IN",U,1400000US17031818700
"Chicago, IL--IN",U,1400000US17031819300
"Chicago, IL--IN",U,1400000US17031816401
"Chicago, IL--IN",U,1400000US17031816300
"Chicago, IL--IN",U,1400000US17031816402
"Chicago, IL--IN",U,1400000US17031817400
"Chicago, IL--IN",U,1400000US17031811200
"Chicago, IL--IN",U,1400000US17031816200
"Chicago, IL--IN",U,1400000US17031811302
"Chicago, IL--IN",U,1400000US17031817102
"Chicago, IL--IN",U,1400000US17031817200
"Chicago, IL--IN",U,1400000US17031817000
"Chicago, IL--IN",U,1400000US17031817101
"Chicago, IL--IN",U,1400000US17031817300
"Chicago, IL--IN",U,1400000US17031817500
"Chicago, IL--IN",U,1400000US17031816900
"Chicago, IL--IN",U,1400000US17031818100
"Chicago, IL--IN",U,1400000US17031818200
"Chicago, IL--IN",U,1400000US17031818000
"Chicago, IL--IN",U,1400000US17031817600
"Chicago, IL--IN",U,1400000US17031817700
"Chicago, IL--IN",U,1400000US17031817900
"Chicago, IL--IN",U,1400000US17031818402
"Chicago, IL--IN",U,1400000US17031816700
"Chicago, IL--IN",U,1400000US17031816600
"Chicago, IL--IN",U,1400000US17031811402
"Chicago, IL--IN",U,1400000US17031816500
"Chicago, IL--IN",U,1400000US17031811401
